name dummy x y z omega phi kappa
5114732633 5114732633 -640312.217 -1041736.985 234.001 -0.011 -1.912 -34.22
5114732968 5114732968 -640308.119 -1041739.701 233.981 0.146 -1.935 -34.835
5114733303 5114733303 -640304.086 -1041742.443 233.964 0.315 -1.9 -35.521
5114733638 5114733638 -640300.116 -1041745.205 233.942 0.483 -1.727 -36.103
5114733973 5114733973 -640296.21 -1041747.972 233.903 0.569 -1.938 -36.52
5114734308 5114734308 -640292.345 -1041750.75 233.883 0.542 -2.029 -36.987
5114734643 5114734643 -640288.519 -1041753.542 233.86 0.446 -2.002 -37.498
5114734978 5114734978 -640284.763 -1041756.353 233.825 0.637 -2.501 -37.949
5114735333 5114735333 -640280.803 -1041759.343 233.825 0.521 -2.051 -38.414
5114735688 5114735688 -640276.924 -1041762.332 233.822 0.447 -2.597 -38.92
5114736043 5114736043 -640273.049 -1041765.378 233.834 0.436 -2.444 -39.479
5114736398 5114736398 -640269.192 -1041768.466 233.831 0.255 -2.34 -40.259
5114736753 5114736753 -640265.389 -1041771.63 233.837 0.501 -2.412 -41.119
5114737108 5114737108 -640261.62 -1041774.845 233.85 0.394 -2.696 -41.913
5114737463 5114737463 -640257.887 -1041778.109 233.885 0.192 -3.617 -42.83
5114737818 5114737818 -640254.173 -1041781.475 233.952 0.159 -3.519 -43.821
5114738174 5114738174 -640250.492 -1041784.935 234.028 0.178 -3.167 -44.951
5114738530 5114738530 -640246.89 -1041788.474 234.118 0.215 -4.082 -46.127
5114738886 5114738886 -640243.313 -1041792.113 234.268 0.073 -4.533 -47.223
5114739242 5114739242 -640239.746 -1041795.875 234.42 0.087 -3.925 -48.066
5114739597 5114739597 -640236.207 -1041799.712 234.546 0.333 -4.006 -48.379
5114739952 5114739952 -640232.648 -1041803.587 234.675 0.395 -4.019 -48.523
5114740307 5114740307 -640229.093 -1041807.482 234.816 0.552 -4.287 -48.651
5114740662 5114740662 -640225.522 -1041811.405 234.977 0.636 -4.417 -48.761
5114740997 5114740997 -640222.122 -1041815.145 235.139 0.575 -4.589 -48.86
5114741332 5114741332 -640218.699 -1041818.921 235.317 0.466 -4.749 -48.982
5114741667 5114741667 -640215.26 -1041822.734 235.511 0.463 -4.925 -49.094
5114742002 5114742002 -640211.8 -1041826.582 235.717 0.421 -4.944 -49.2
5114742337 5114742337 -640208.339 -1041830.457 235.929 0.532 -5.1 -49.348
5114742672 5114742672 -640204.873 -1041834.358 236.167 0.587 -5.56 -49.508
5114743007 5114743007 -640201.388 -1041838.304 236.437 0.73 -5.526 -49.71
5114743342 5114743342 -640197.893 -1041842.291 236.694 0.864 -4.877 -49.898
5114743677 5114743677 -640194.443 -1041846.247 236.953 0.616 -6.216 -50.353
5114744012 5114744012 -640190.992 -1041850.274 237.264 0.703 -5.509 -50.837
5114744347 5114744347 -640187.614 -1041854.29 237.53 0.692 -5.445 -51.371
5114744682 5114744682 -640184.283 -1041858.315 237.797 0.43 -5.558 -51.956
5114745017 5114745017 -640181.003 -1041862.385 238.061 0.494 -5.657 -52.581
5114745352 5114745352 -640177.758 -1041866.49 238.348 0.438 -5.853 -53.045
5114745687 5114745687 -640174.507 -1041870.644 238.635 0.133 -5.341 -53.561
5114746022 5114746022 -640171.316 -1041874.833 238.9 0.208 -5.221 -54.051
5114746357 5114746357 -640168.179 -1041879.019 239.161 0.201 -5.389 -54.496
5114746692 5114746692 -640165.081 -1041883.235 239.411 0.411 -5.247 -54.945
5114747027 5114747027 -640162.012 -1041887.466 239.647 0.46 -4.92 -55.404
5114747361 5114747361 -640158.99 -1041891.705 239.858 0.477 -4.562 -55.887
5114747696 5114747696 -640156.029 -1041895.936 240.066 0.501 -4.594 -56.365
5114748031 5114748031 -640153.115 -1041900.187 240.241 0.781 -4.089 -56.852
5114748366 5114748366 -640150.271 -1041904.419 240.406 0.936 -4.43 -57.368
5114748701 5114748701 -640147.457 -1041908.664 240.565 0.932 -3.665 -57.872
5114749036 5114749036 -640144.696 -1041912.899 240.68 0.623 -3.959 -58.433
5114749370 5114749370 -640141.965 -1041917.197 240.807 0.715 -3.89 -58.904
5114749704 5114749704 -640139.282 -1041921.52 240.925 1.136 -3.436 -59.277
5114750039 5114750039 -640136.65 -1041925.787 241.029 1.008 -3.258 -59.649
5114750374 5114750374 -640134.073 -1041930.01 241.113 0.802 -2.982 -60.004
5114750709 5114750709 -640131.554 -1041934.191 241.164 0.51 -2.801 -60.342
5114751044 5114751044 -640129.105 -1041938.338 241.212 0.596 -2.785 -60.536
5114751379 5114751379 -640126.693 -1041942.442 241.253 0.727 -2.626 -60.521
5114751714 5114751714 -640124.303 -1041946.493 241.275 0.663 -2.349 -60.677
5114752069 5114752069 -640121.822 -1041950.745 241.285 0.673 -2.14 -60.951
5114752424 5114752424 -640119.39 -1041954.953 241.277 0.543 -2.053 -61.281
5114752779 5114752779 -640117.012 -1041959.152 241.256 0.726 -2.026 -61.662
5114753134 5114753134 -640114.654 -1041963.406 241.219 1.134 -2.362 -61.957
5114753489 5114753489 -640112.251 -1041967.74 241.189 1.096 -1.841 -62.229
5114753844 5114753844 -640109.865 -1041972.088 241.128 1.057 -1.799 -62.516
5114754199 5114754199 -640107.455 -1041976.508 241.066 0.74 -1.585 -62.753
5114754554 5114754554 -640105.048 -1041980.982 240.975 0.703 -1.397 -62.966
5114754909 5114754909 -640102.658 -1041985.486 240.889 0.876 -1.157 -63.114
5114755264 5114755264 -640100.277 -1041990.004 240.777 1.165 -0.994 -63.124
5114755619 5114755619 -640097.858 -1041994.55 240.635 1.168 -0.744 -62.952
5114755974 5114755974 -640095.398 -1041999.149 240.471 1.186 -0.445 -62.824
5114756328 5114756328 -640092.93 -1042003.756 240.289 1.471 -0.198 -62.626
5114756684 5114756684 -640090.47 -1042008.326 240.124 1.668 -0.497 -62.646
5114757039 5114757039 -640087.991 -1042012.888 239.947 1.382 -0.09 -62.637
5114757394 5114757394 -640085.513 -1042017.436 239.744 1.091 0.507 -62.687
5114757749 5114757749 -640083.083 -1042021.972 239.516 1.363 0.351 -62.683
5114758104 5114758104 -640080.638 -1042026.492 239.295 1.19 0.169 -62.711
5114758459 5114758459 -640078.192 -1042031.036 239.078 1.187 0.031 -62.722
5114758814 5114758814 -640075.732 -1042035.596 238.867 1.105 0.191 -62.858
5114759169 5114759169 -640073.296 -1042040.159 238.647 1.061 0.052 -63.105
5114759524 5114759524 -640070.863 -1042044.754 238.429 1.039 0.471 -63.241
5114759879 5114759879 -640068.424 -1042049.367 238.19 0.798 0.394 -63.399
5114800234 5114800234 -640065.993 -1042054.026 237.939 1.136 0.397 -63.201
5114800589 5114800589 -640063.511 -1042058.684 237.691 0.785 0.295 -63.123
5114800944 5114800944 -640061.016 -1042063.347 237.458 0.296 0.375 -63.064
5114801299 5114801299 -640058.56 -1042068.035 237.23 0.757 0.235 -62.979
5114801654 5114801654 -640056.073 -1042072.712 236.999 0.755 0.415 -63.159
5114802009 5114802009 -640053.592 -1042077.386 236.763 0.439 0.743 -63.262
5114802364 5114802364 -640051.157 -1042082.056 236.527 0.904 0.077 -63.262
5114802719 5114802719 -640048.692 -1042086.723 236.307 0.834 0.086 -63.298
5114803074 5114803074 -640046.25 -1042091.388 236.094 1.005 0.029 -63.372
5114803429 5114803429 -640043.821 -1042096.037 235.901 1.028 -0.246 -63.434
5114803784 5114803784 -640041.384 -1042100.674 235.725 0.751 -0.159 -63.557
5114804139 5114804139 -640038.991 -1042105.333 235.532 1.333 -0.42 -63.63
5114804494 5114804494 -640036.57 -1042109.993 235.36 1.116 -0.355 -63.704
5114804849 5114804849 -640034.17 -1042114.637 235.198 1.032 -0.665 -63.803
5114805204 5114805204 -640031.794 -1042119.276 235.061 1.162 -0.739 -63.914
5114805559 5114805559 -640029.426 -1042123.899 234.927 0.942 -0.768 -64.111
5114805914 5114805914 -640027.081 -1042128.517 234.796 0.597 -0.773 -64.571
5114806269 5114806269 -640024.812 -1042133.151 234.668 0.943 -0.716 -64.961
5114806624 5114806624 -640022.559 -1042137.747 234.556 0.342 -1.132 -65.533
5114806979 5114806979 -640020.357 -1042142.371 234.451 -0.062 -0.971 -66.129
5114807334 5114807334 -640018.232 -1042147.035 234.338 -0.018 -0.992 -66.768
5114807689 5114807689 -640016.151 -1042151.713 234.232 0.181 -1.146 -67.165
5114808044 5114808044 -640014.093 -1042156.415 234.135 0.241 -1.475 -67.562
5114808399 5114808399 -640012.041 -1042161.151 234.062 0.054 -1.504 -67.953
5114808754 5114808754 -640010.014 -1042165.941 233.993 0.031 -1.817 -68.273
5114809109 5114809109 -640007.995 -1042170.802 233.942 0.134 -1.942 -68.552
5114809464 5114809464 -640005.963 -1042175.714 233.901 -0.077 -1.915 -68.865
5114809819 5114809819 -640003.968 -1042180.691 233.856 0.401 -2.026 -69.183
5114810148 5114810148 -640002.111 -1042185.376 233.819 0.336 -2.29 -69.854
5114810477 5114810477 -640000.282 -1042190.168 233.796 0.251 -2.369 -70.695
5114810806 5114810806 -639998.492 -1042195.073 233.77 0.427 -2.466 -71.127
5114811135 5114811135 -639996.709 -1042200.052 233.752 0.495 -2.381 -71.507
5114811464 5114811464 -639994.931 -1042205.114 233.735 0.561 -2.871 -71.745
5114811772 5114811772 -639993.224 -1042209.993 233.721 0.423 -2.823 -71.989
5114812080 5114812080 -639991.49 -1042215.025 233.705 0.361 -2.857 -72.216
5114812388 5114812388 -639989.72 -1042220.209 233.696 0.163 -2.859 -72.425
5114812675 5114812675 -639988.059 -1042225.167 233.687 0.333 -2.366 -72.642
5114812962 5114812962 -639986.407 -1042230.127 233.683 0.055 -2.22 -73.006
5114813249 5114813249 -639984.807 -1042235.075 233.684 -0.009 -1.976 -73.635
5114813536 5114813536 -639983.289 -1042239.989 233.678 0.272 -2.121 -73.891
5114813823 5114813823 -639981.784 -1042244.864 233.673 -0.112 -2.076 -74.336
5114814110 5114814110 -639980.332 -1042249.698 233.683 -0.497 -2.186 -74.817
5114814397 5114814397 -639978.966 -1042254.504 233.697 -0.115 -2.315 -75.286
5114814684 5114814684 -639977.645 -1042259.268 233.71 -0.007 -2.336 -75.724
5114814971 5114814971 -639976.365 -1042263.995 233.74 -0.099 -2.742 -76.233
5114815258 5114815258 -639975.128 -1042268.746 233.766 0.032 -2.476 -76.612
5114815545 5114815545 -639973.919 -1042273.493 233.781 0.05 -2.806 -76.839
5114815832 5114815832 -639972.714 -1042278.282 233.806 -0.003 -2.789 -77.077
5114816119 5114816119 -639971.524 -1042283.122 233.828 0.041 -2.915 -77.307
5114816406 5114816406 -639970.338 -1042288.012 233.862 -0.046 -3.054 -77.668
5114816693 5114816693 -639969.173 -1042292.941 233.911 -0.267 -2.863 -78.206
5114816980 5114816980 -639968.056 -1042297.913 233.941 -0.217 -2.586 -78.791
5114817267 5114817267 -639967.007 -1042302.926 233.945 0.255 -2.486 -79.362
5114817554 5114817554 -639965.991 -1042307.983 233.945 0.362 -2.404 -80.12
5114817841 5114817841 -639965.052 -1042313.05 233.983 0.425 -3.767 -81.09
5114818128 5114818128 -639964.166 -1042318.226 234.048 0.376 -3.098 -82.173
5114818415 5114818415 -639963.405 -1042323.433 234.101 1.06 -3.665 -82.651
5114818702 5114818702 -639962.618 -1042328.695 234.207 0.607 -3.399 -82.797
5114818989 5114818989 -639961.851 -1042333.995 234.258 0.535 -3.584 -82.939
5114819276 5114819276 -639961.101 -1042339.345 234.313 0.757 -3.491 -83.11
5114819545 5114819545 -639960.402 -1042344.379 234.374 0.73 -3.295 -83.216
5114819812 5114819812 -639959.703 -1042349.381 234.444 0.261 -3.577 -83.374
5114820079 5114820079 -639959.045 -1042354.411 234.527 0.657 -3.452 -83.607
5114820346 5114820346 -639958.382 -1042359.428 234.596 0.275 -3.093 -83.969
5114820613 5114820613 -639957.771 -1042364.424 234.658 0.366 -3.024 -84.291
5114820880 5114820880 -639957.206 -1042369.397 234.717 0.64 -3.481 -84.667
5114821147 5114821147 -639956.663 -1042374.373 234.792 0.668 -3.154 -85.023
5114821414 5114821414 -639956.138 -1042379.314 234.853 0.229 -3.04 -85.722
5114821681 5114821681 -639955.686 -1042384.235 234.934 0.011 -3.165 -86.452
5114821948 5114821948 -639955.314 -1042389.166 234.991 0.298 -2.87 -87.017
5114822215 5114822215 -639954.991 -1042394.061 235.056 0.453 -3.598 -87.399
5114822482 5114822482 -639954.672 -1042398.965 235.144 0.119 -3.513 -87.84
5114822749 5114822749 -639954.412 -1042403.869 235.233 0.088 -3.514 -88.612
5114823016 5114823016 -639954.235 -1042408.795 235.314 0.437 -3.235 -89.342
5114823283 5114823283 -639954.135 -1042413.72 235.383 1.216 -3.458 -89.769
5114823550 5114823550 -639954.03 -1042418.681 235.458 1.115 -3.038 -89.918
5114823817 5114823817 -639953.919 -1042423.622 235.5 0.618 -3.631 -90.217
5114824084 5114824084 -639953.84 -1042428.608 235.578 0.501 -3.331 -90.189
5114824351 5114824351 -639953.754 -1042433.599 235.648 0.232 -3.416 -90.287
5114824618 5114824618 -639953.692 -1042438.6 235.721 0.395 -3.316 -90.151
5114824885 5114824885 -639953.608 -1042443.599 235.796 0.378 -3.47 -89.94
5114825152 5114825152 -639953.51 -1042448.625 235.867 0.492 -3.457 -89.853
5114825419 5114825419 -639953.408 -1042453.674 235.935 0.704 -3.352 -89.593
5114825686 5114825686 -639953.28 -1042458.736 236 0.813 -3.415 -89.396
5114825953 5114825953 -639953.118 -1042463.822 236.068 0.561 -3.425 -89.272
5114826220 5114826220 -639952.953 -1042468.926 236.139 0.469 -3.498 -89.218
5114826487 5114826487 -639952.799 -1042474.043 236.219 0.657 -3.675 -89.232
5114826754 5114826754 -639952.642 -1042479.199 236.308 0.802 -3.452 -89.24
5114827021 5114827021 -639952.477 -1042484.376 236.368 0.735 -3.15 -89.268
5114827288 5114827288 -639952.313 -1042489.553 236.424 0.652 -3.047 -89.303
5114827555 5114827555 -639952.153 -1042494.698 236.492 0.436 -3.653 -89.386
5114827822 5114827822 -639951.993 -1042499.874 236.589 0.207 -3.481 -89.46
5114828089 5114828089 -639951.85 -1042505.05 236.674 0.196 -3.527 -89.525
5114828356 5114828356 -639951.724 -1042510.231 236.77 0.464 -3.278 -89.537
5114828623 5114828623 -639951.575 -1042515.396 236.842 0.155 -3.058 -89.571
5114828890 5114828890 -639951.439 -1042520.536 236.909 0.054 -3.36 -89.622
5114829157 5114829157 -639951.313 -1042525.688 236.991 0.143 -3.23 -89.614
5114829424 5114829424 -639951.179 -1042530.837 237.059 -0.031 -3.088 -89.689
5114829691 5114829691 -639951.056 -1042535.978 237.122 -0.085 -3.213 -89.755
5114829958 5114829958 -639950.956 -1042541.137 237.184 0.347 -3.199 -89.805
5114830225 5114830225 -639950.849 -1042546.323 237.227 0.395 -3.054 -89.797
5114830492 5114830492 -639950.73 -1042551.527 237.266 0.215 -3.079 -89.901
5114830759 5114830759 -639950.632 -1042556.753 237.308 0.399 -2.912 -89.921
5114831026 5114831026 -639950.527 -1042561.97 237.351 0.317 -2.891 -89.975
5114831293 5114831293 -639950.434 -1042567.179 237.391 0.411 -2.675 -90.016
5114831560 5114831560 -639950.347 -1042572.361 237.417 0.531 -2.718 -90.064
5114831827 5114831827 -639950.265 -1042577.537 237.437 0.697 -2.598 -90.066
5114832094 5114832094 -639950.175 -1042582.707 237.439 0.667 -2.438 -90.045
5114832361 5114832361 -639950.079 -1042587.865 237.451 0.505 -2.506 -90.072
5114832628 5114832628 -639949.991 -1042593.022 237.455 0.539 -2.237 -90.107
5114832895 5114832895 -639949.903 -1042598.148 237.447 0.369 -2.213 -90.096
5114833162 5114833162 -639949.806 -1042603.256 237.443 0.049 -2.01 -90.106
5114833429 5114833429 -639949.72 -1042608.334 237.416 -0.037 -2.118 -90.11
5114833696 5114833696 -639949.639 -1042613.409 237.405 -0.025 -2.233 -90.115
5114833963 5114833963 -639949.571 -1042618.502 237.387 0.338 -2.28 -90.005
5114834230 5114834230 -639949.48 -1042623.604 237.377 0.654 -2.479 -89.467
5114834497 5114834497 -639949.333 -1042628.729 237.37 0.786 -2.164 -89.02
5114834764 5114834764 -639949.141 -1042633.872 237.323 0.735 -1.947 -88.782
5114835031 5114835031 -639948.941 -1042639.036 237.273 0.957 -2.133 -88.667
5114835298 5114835298 -639948.744 -1042644.246 237.227 1.399 -1.877 -88.704
5114835565 5114835565 -639948.522 -1042649.466 237.182 0.995 -2.176 -88.845
5114835832 5114835832 -639948.304 -1042654.715 237.15 0.589 -1.859 -89.062
5114836099 5114836099 -639948.109 -1042659.965 237.098 0.138 -1.705 -89.226
5114836366 5114836366 -639947.951 -1042665.229 237.017 0.285 -1.569 -89.401
5114836633 5114836633 -639947.806 -1042670.508 236.94 0.201 -1.453 -89.716
5114836900 5114836900 -639947.696 -1042675.792 236.858 0.158 -1.458 -90.253
5114837167 5114837167 -639947.649 -1042681.067 236.769 0.41 -1.532 -90.672
5114837434 5114837434 -639947.629 -1042686.342 236.688 0.524 -1.12 -91.018
5114837762 5114837762 -639947.642 -1042692.758 236.575 0.614 -1.285 -91.411
5114838016 5114838016 -639947.684 -1042697.709 236.5 0.643 -1.362 -91.731
5114838270 5114838270 -639947.754 -1042702.638 236.432 0.704 -1.377 -92.17
5114838524 5114838524 -639947.86 -1042707.538 236.363 0.586 -1.546 -92.67
5114838778 5114838778 -639948.011 -1042712.424 236.297 0.679 -1.286 -93.186
5114839032 5114839032 -639948.209 -1042717.276 236.223 0.742 -1.344 -93.696
5114839286 5114839286 -639948.452 -1042722.11 236.151 0.873 -1.099 -94.23
5114839540 5114839540 -639948.75 -1042726.899 236.075 1.256 -1.609 -94.703
5114839794 5114839794 -639949.05 -1042731.683 236.01 0.827 -1.319 -95.069
5114840048 5114840048 -639949.379 -1042736.442 235.944 0.47 -1.214 -95.468
5114840302 5114840302 -639949.755 -1042741.159 235.864 0.496 -1.39 -95.795
5114840556 5114840556 -639950.151 -1042745.859 235.808 0.216 -1.327 -96.404
5114840810 5114840810 -639950.603 -1042750.533 235.738 0.247 -1.131 -97.065
5114841064 5114841064 -639951.109 -1042755.17 235.656 0.304 -1.154 -97.553
5114841318 5114841318 -639951.648 -1042759.78 235.583 0.276 -1.234 -98.117
5114841593 5114841593 -639952.292 -1042764.747 235.5 0.475 -1.396 -98.712
5114841868 5114841868 -639952.981 -1042769.7 235.417 0.597 -1.653 -99.23
5114842143 5114842143 -639953.702 -1042774.68 235.341 0.274 -1.453 -99.902
5114842418 5114842418 -639954.51 -1042779.657 235.248 0.637 -1.239 -100.546
5114842693 5114842693 -639955.366 -1042784.627 235.173 0.727 -1.91 -101.031
5114842968 5114842968 -639956.259 -1042789.628 235.112 0.778 -1.386 -101.482
5114843243 5114843243 -639957.189 -1042794.595 235.038 0.81 -1.638 -101.913
5114843518 5114843518 -639958.163 -1042799.561 234.966 1.043 -1.375 -102.331
5114843793 5114843793 -639959.162 -1042804.468 234.911 1.135 -1.921 -102.675
5114844068 5114844068 -639960.189 -1042809.381 234.847 1.372 -1.312 -102.977
5114844343 5114844343 -639961.214 -1042814.239 234.759 1.043 -1.499 -103.326
5114844618 5114844618 -639962.28 -1042819.076 234.694 0.986 -1.33 -103.934
5114844893 5114844893 -639963.387 -1042823.88 234.618 0.688 -1.442 -104.518
5114845168 5114845168 -639964.537 -1042828.656 234.551 0.418 -1.328 -105.278
5114845443 5114845443 -639965.788 -1042833.388 234.474 1.194 -0.988 -105.838
5114845718 5114845718 -639967.019 -1042838.07 234.428 0.543 -2.131 -106.26
5114845993 5114845993 -639968.301 -1042842.796 234.369 0.286 -1.314 -106.87
5114846268 5114846268 -639969.652 -1042847.474 234.293 0.385 -1.601 -107.555
5114846543 5114846543 -639971.048 -1042852.135 234.231 0.193 -1.404 -108.44
5114846818 5114846818 -639972.52 -1042856.748 234.171 0.258 -1.335 -109.357
5114847093 5114847093 -639974.055 -1042861.307 234.107 0.242 -1.423 -110.267
5114847368 5114847368 -639975.649 -1042865.822 234.042 0.194 -1.419 -111.037
5114847643 5114847643 -639977.294 -1042870.29 233.981 0.271 -1.361 -111.635
5114847918 5114847918 -639978.98 -1042874.709 233.924 0.44 -1.565 -112.221
